date_time,temp_k,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
2012-10-29 10:00:00,274.9,0.0,0.0,90,Clouds,overcast clouds,4460
2012-10-29 11:00:00,276.33,0.0,0.0,90,Clouds,overcast clouds,4580
2012-10-29 12:00:00,277.58,0.0,0.0,90,Snow,heavy snow,4771
2012-10-29 13:00:00,278.5,0.0,0.0,90,Clouds,overcast clouds,4836
2012-10-29 14:00:00,279.3,0.0,0.0,90,Clouds,overcast clouds,5138
2012-10-29 15:00:00,279.89,0.0,0.0,90,Clouds,overcast clouds,5606
2012-10-29 16:00:00,280.11,0.0,0.0,40,Clouds,scattered clouds,6120
2012-10-29 17:00:00,279.82,0.0,0.0,40,Clouds,scattered clouds,5985
2012-10-29 18:00:00,278.69,0.0,0.0,40,Clouds,scattered clouds,4418
2012-10-29 19:00:00,277.75,0.0,0.0,40,Clouds,scattered clouds,3089
2012-10-29 20:00:00,276.77,0.0,0.0,40,Clouds,scattered clouds,2636
2012-10-29 21:00:00,276.61,0.0,0.0,75,Clouds,broken clouds,2117
2012-10-29 22:00:00,276.06,0.0,0.0,75,Clouds,broken clouds,1437
2012-10-29 23:00:00,275.22,0.0,0.0,20,Clouds,few clouds,920
2012-10-30 00:00:00,274.75,0.0,0.0,20,Clouds,few clouds,600
2012-10-30 01:00:00,274.24,0.0,0.0,20,Clouds,few clouds,393
2012-10-30 02:00:00,273.47,0.0,0.0,20,Clouds,few clouds,298
2012-10-30 03:00:00,273.5,0.0,0.0,1,Clear,sky is clear,352
2012-10-30 04:00:00,273.15,0.0,0.0,75,Clouds,broken clouds,762
2012-10-30 05:00:00,273.0,0.0,0.0,20,Clouds,few clouds,2519
2012-10-30 06:00:00,272.69,0.0,0.0,20,Clouds,few clouds,5478
2012-10-30 07:00:00,273.08,0.0,0.0,40,Clouds,scattered clouds,6728
2012-10-30 08:00:00,273.91,0.0,0.0,75,Clouds,broken clouds,5972
2012-10-30 09:00:00,274.82,0.0,0.0,75,Clouds,broken clouds,5280
2012-10-30 10:00:00,276.16,0.0,0.0,75,Clouds,broken clouds,4626
2012-10-30 11:00:00,277.69,0.0,0.0,90,Clouds,overcast clouds,4947
2012-10-30 12:00:00,278.47,0.0,0.0,90,Clouds,overcast clouds,5125
2012-10-30 13:00:00,279.12,0.0,0.0,90,Clouds,overcast clouds,5130
2012-10-30 14:00:00,279.28,0.0,0.0,90,Clouds,overcast clouds,5394
2012-10-30 15:00:00,280.19,0.0,0.0,90,Clouds,overcast clouds,5837
2012-10-30 16:00:00,280.5,0.0,0.0,90,Clouds,overcast clouds,6222
2012-10-30 17:00:00,280.3,0.0,0.0,90,Clouds,overcast clouds,5992
2012-10-30 18:00:00,279.58,0.0,0.0,75,Clouds,broken clouds,4578
2012-10-30 19:00:00,278.78,0.0,0.0,75,Clouds,broken clouds,3246
2012-10-30 20:00:00,278.5,0.0,0.0,90,Clouds,overcast clouds,2834
2012-10-30 21:00:00,276.93,0.0,0.0,75,Clouds,broken clouds,2578
2012-10-30 22:00:00,276.03,0.0,0.0,40,Clouds,scattered clouds,1979
2012-10-30 23:00:00,275.01,0.0,0.0,40,Clouds,scattered clouds,1326
2012-10-31 00:00:00,273.87,0.0,0.0,40,Clouds,scattered clouds,541
2012-10-31 01:00:00,272.99,0.0,0.0,1,Clear,sky is clear,346
2012-10-31 02:00:00,272.41,0.0,0.0,1,Clear,sky is clear,265
2012-10-31 03:00:00,272.31,0.0,0.0,1,Clear,sky is clear,338
2012-10-31 04:00:00,272.39,0.0,0.0,1,Clear,sky is clear,765
2012-10-31 05:00:00,271.73,0.0,0.0,1,Clear,sky is clear,2611
2012-10-31 06:00:00,271.54,0.0,0.0,1,Clear,sky is clear,5577
2012-10-31 07:00:00,271.12,0.0,0.0,1,Clear,sky is clear,6908
2012-10-31 08:00:00,271.17,0.0,0.0,20,Clouds,few clouds,6079
2012-10-31 09:00:00,273.11,0.0,0.0,20,Clouds,few clouds,5309
2012-10-31 10:00:00,276.01,0.0,0.0,20,Clouds,few clouds,4567
2012-10-31 11:00:00,278.27,0.0,0.0,20,Clouds,few clouds,4804
2012-10-31 12:00:00,279.84,0.0,0.0,20,Clouds,few clouds,5041
2012-10-31 13:00:00,280.68,0.0,0.0,40,Clouds,scattered clouds,5051
2012-10-31 14:00:00,281.22,0.0,0.0,20,Clouds,few clouds,5274
2012-10-31 15:00:00,281.8,0.0,0.0,20,Clouds,few clouds,5936
2012-10-31 16:00:00,282.2,0.0,0.0,40,Clouds,scattered clouds,6128
2012-10-31 17:00:00,281.48,0.0,0.0,20,Clouds,few clouds,5821
2012-10-31 18:00:00,280.0,0.0,0.0,20,Clouds,few clouds,4040
2012-10-31 19:00:00,278.48,0.0,0.0,20,Clouds,few clouds,2711
2012-10-31 20:00:00,276.86,0.0,0.0,20,Clouds,few clouds,2690
2012-10-31 21:00:00,275.45,0.0,0.0,1,Clear,sky is clear,2539
2012-10-31 22:00:00,274.05,0.0,0.0,1,Clear,sky is clear,1925
2012-10-31 23:00:00,272.75,0.0,0.0,1,Clear,sky is clear,1471
2012-11-01 00:00:00,271.73,0.0,0.0,1,Clear,sky is clear,716
2012-11-01 01:00:00,270.91,0.0,0.0,1,Clear,sky is clear,453
2012-11-01 02:00:00,270.15,0.0,0.0,1,Clear,sky is clear,324
2012-11-01 03:00:00,269.68,0.0,0.0,1,Clear,sky is clear,390
2012-11-01 04:00:00,269.44,0.0,0.0,1,Clear,sky is clear,775
2012-11-01 05:00:00,268.96,0.0,0.0,1,Clear,sky is clear,2572
2012-11-01 06:00:00,268.61,0.0,0.0,1,Clear,sky is clear,5595
2012-11-01 07:00:00,268.74,0.0,0.0,1,Clear,sky is clear,6852
2012-11-01 08:00:00,268.45,0.0,0.0,20,Clouds,few clouds,5892
2012-11-01 09:00:00,270.9,0.0,0.0,1,Clear,sky is clear,5327
2012-11-01 10:00:00,273.45,0.0,0.0,1,Clear,sky is clear,4756
2012-11-01 11:00:00,275.9,0.0,0.0,20,Clouds,few clouds,5073
2012-11-01 12:00:00,278.7,0.0,0.0,20,Clouds,few clouds,5286
2012-11-01 13:00:00,280.25,0.0,0.0,20,Clouds,few clouds,5189
2012-11-01 14:00:00,281.67,0.0,0.0,1,Clear,sky is clear,5495
2012-11-01 15:00:00,283.03,0.0,0.0,1,Clear,sky is clear,5713
2012-11-01 16:00:00,283.13,0.0,0.0,1,Clear,sky is clear,6317
2012-11-01 17:00:00,283.04,0.0,0.0,20,Clouds,few clouds,6306
2012-11-01 18:00:00,281.3,0.0,0.0,20,Clouds,few clouds,4867
2012-11-01 19:00:00,279.84,0.0,0.0,40,Clouds,scattered clouds,3501
2012-11-01 20:00:00,278.88,0.0,0.0,40,Clouds,scattered clouds,3110
2012-11-01 21:00:00,278.51,0.0,0.0,90,Clouds,overcast clouds,2727
2012-11-01 22:00:00,279.26,0.0,0.0,90,Clouds,overcast clouds,1825
2012-11-01 23:00:00,279.21,0.0,0.0,90,Drizzle,light intensity drizzle,1222
2012-11-02 00:00:00,278.85,0.0,0.0,90,Clouds,overcast clouds,611
2012-11-02 01:00:00,277.59,0.0,0.0,75,Haze,haze,441
2012-11-02 02:00:00,277.01,0.0,0.0,40,Clouds,scattered clouds,331
2012-11-02 03:00:00,277.15,0.0,0.0,75,Clouds,broken clouds,365
2012-11-02 04:00:00,277.9,0.0,0.0,75,Clouds,broken clouds,708
2012-11-02 05:00:00,278.31,0.0,0.0,90,Clouds,overcast clouds,2379
2012-11-02 06:00:00,278.63,0.0,0.0,90,Clouds,overcast clouds,5236
2012-11-02 07:00:00,278.22,0.0,0.0,90,Clouds,overcast clouds,6509
2012-11-02 08:00:00,277.58,0.0,0.0,75,Clouds,broken clouds,5723
2012-11-02 09:00:00,278.02,0.0,0.0,40,Clouds,scattered clouds,5239
2012-11-02 10:00:00,278.37,0.0,0.0,90,Clouds,overcast clouds,4723
2012-11-02 11:00:00,278.78,0.0,0.0,90,Clouds,overcast clouds,5330
2012-11-02 12:00:00,278.78,0.0,0.0,75,Clouds,broken clouds,5403
2012-11-02 13:00:00,279.59,0.0,0.0,75,Clouds,broken clouds,5446
2012-11-02 14:00:00,279.64,0.0,0.0,1,Clear,sky is clear,5669
2012-11-02 15:00:00,280.0,0.0,0.0,40,Clouds,scattered clouds,6093
2012-11-02 16:00:00,279.76,0.0,0.0,40,Clouds,scattered clouds,6323
2012-11-02 17:00:00,278.9,0.0,0.0,40,Clouds,scattered clouds,5856
2012-11-02 18:00:00,277.06,0.0,0.0,40,Clouds,scattered clouds,4987
2012-11-02 19:00:00,275.29,0.0,0.0,40,Clouds,scattered clouds,3681
2012-11-02 20:00:00,274.98,0.0,0.0,20,Clouds,few clouds,2902
2012-11-02 21:00:00,273.31,0.0,0.0,20,Clouds,few clouds,2929
2012-11-02 22:00:00,272.77,0.0,0.0,1,Clear,sky is clear,2728
2012-11-02 23:00:00,272.06,0.0,0.0,1,Clear,sky is clear,1693
2012-11-03 00:00:00,272.01,0.0,0.0,20,Clouds,few clouds,1166
2012-11-03 01:00:00,271.8,0.0,0.0,75,Clouds,broken clouds,724
2012-11-03 02:00:00,271.3,0.0,0.0,75,Clouds,broken clouds,568
2012-11-03 03:00:00,270.41,0.0,0.0,20,Clouds,few clouds,343
2012-11-03 04:00:00,269.9,0.0,0.0,20,Clouds,few clouds,383
2012-11-03 05:00:00,269.56,0.0,0.0,1,Clear,sky is clear,703
2012-11-03 06:00:00,269.39,0.0,0.0,20,Clouds,few clouds,1229
2012-11-03 07:00:00,269.24,0.0,0.0,20,Clouds,few clouds,2057
2012-11-03 08:00:00,268.99,0.0,0.0,40,Clouds,scattered clouds,3246
2012-11-03 09:00:00,271.47,0.0,0.0,75,Clouds,broken clouds,4390
2012-11-03 10:00:00,272.85,0.0,0.0,75,Clouds,broken clouds,4573
2012-11-03 11:00:00,273.93,0.0,0.0,75,Clouds,broken clouds,4269
2012-11-03 12:00:00,274.85,0.0,0.0,75,Clouds,broken clouds,4833
2012-11-03 13:00:00,275.43,0.0,0.0,75,Clouds,broken clouds,4442
2012-11-03 14:00:00,275.73,0.0,0.0,40,Clouds,scattered clouds,4397
2012-11-03 15:00:00,275.9,0.0,0.0,40,Clouds,scattered clouds,4314
2012-11-03 16:00:00,276.29,0.0,0.0,75,Clouds,broken clouds,4413
2012-11-03 17:00:00,276.41,0.0,0.0,75,Clouds,broken clouds,4125
2012-11-03 18:00:00,276.29,0.0,0.0,75,Clouds,broken clouds,4004
2012-11-03 19:00:00,276.13,0.0,0.0,90,Clouds,overcast clouds,3404
2012-11-03 20:00:00,275.93,0.0,0.0,90,Clouds,overcast clouds,2777
2012-11-03 21:00:00,275.93,0.0,0.0,90,Clouds,overcast clouds,2579
2012-11-03 22:00:00,275.67,0.0,0.0,90,Clouds,overcast clouds,2552
2012-11-03 23:00:00,275.58,0.0,0.0,90,Clouds,overcast clouds,1952
2012-11-04 00:00:00,275.67,0.0,0.0,90,Clouds,overcast clouds,2125
2012-11-04 01:00:00,275.6,0.0,0.0,90,Clouds,overcast clouds,730
2012-11-04 01:00:00,275.77,0.0,0.0,90,Clouds,overcast clouds,730
2012-11-04 02:00:00,275.42,0.0,0.0,90,Clouds,overcast clouds,345
2012-11-04 03:00:00,275.47,0.0,0.0,90,Clouds,overcast clouds,223
2012-11-04 05:00:00,275.33,0.0,0.0,90,Clouds,overcast clouds,488
2012-11-04 06:00:00,275.08,0.0,0.0,90,Clouds,overcast clouds,710
2012-11-04 07:00:00,275.08,0.0,0.0,90,Clouds,overcast clouds,1165
2012-11-04 08:00:00,275.09,0.0,0.0,90,Rain,light rain,2067
2012-11-04 08:00:00,275.09,0.0,0.0,90,Snow,heavy snow,2067
2012-11-04 09:00:00,275.44,0.0,0.0,90,Clouds,overcast clouds,2911
2012-11-04 10:00:00,276.1,0.0,0.0,90,Clouds,overcast clouds,3527
2012-11-04 11:00:00,276.45,0.0,0.0,90,Clouds,overcast clouds,3765
2012-11-04 12:00:00,276.76,0.0,0.0,90,Clouds,overcast clouds,4063
2012-11-04 13:00:00,277.11,0.0,0.0,90,Clouds,overcast clouds,4043
2012-11-04 14:00:00,278.13,0.0,0.0,90,Clouds,overcast clouds,4200
2012-11-04 15:00:00,278.44,0.0,0.0,90,Clouds,overcast clouds,4105
2012-11-04 16:00:00,278.44,0.0,0.0,90,Clouds,overcast clouds,4015
2012-11-04 17:00:00,278.09,0.0,0.0,90,Clouds,overcast clouds,3620
2012-11-04 18:00:00,277.72,0.0,0.0,90,Clouds,overcast clouds,3652
2012-11-04 19:00:00,277.41,0.0,0.0,90,Clouds,overcast clouds,2837
2012-11-04 20:00:00,277.2,0.0,0.0,90,Clouds,overcast clouds,2446
2012-11-04 21:00:00,277.06,0.0,0.0,90,Clouds,overcast clouds,1950
2012-11-04 22:00:00,276.7,0.0,0.0,90,Clouds,overcast clouds,1451
2012-11-04 23:00:00,276.54,0.0,0.0,90,Rain,light rain,999
2012-11-05 00:00:00,276.07,0.0,0.0,90,Clouds,overcast clouds,1720
2012-11-05 01:00:00,275.67,0.0,0.0,75,Clouds,broken clouds,1299
2012-11-05 02:00:00,274.97,0.0,0.0,40,Clouds,scattered clouds,304
2012-11-05 03:00:00,274.86,0.0,0.0,20,Clouds,few clouds,412
2012-11-05 04:00:00,273.45,0.0,0.0,75,Mist,mist,753
2012-11-05 05:00:00,272.66,0.0,0.0,20,Clouds,few clouds,2562
2012-11-05 06:00:00,272.18,0.0,0.0,20,Clouds,few clouds,5658
2012-11-05 07:00:00,272.32,0.0,0.0,1,Clear,sky is clear,6877
2012-11-05 08:00:00,272.69,0.0,0.0,90,Clouds,overcast clouds,5981
2012-11-05 09:00:00,274.26,0.0,0.0,90,Clouds,overcast clouds,4999
2012-11-05 10:00:00,275.99,0.0,0.0,90,Clouds,overcast clouds,4408
2012-11-05 11:00:00,277.35,0.0,0.0,90,Clouds,overcast clouds,4575
2012-11-05 12:00:00,277.83,0.0,0.0,90,Clouds,overcast clouds,4710
2012-11-05 13:00:00,278.47,0.0,0.0,90,Clouds,overcast clouds,4648
2012-11-05 14:00:00,278.71,0.0,0.0,46,Clear,sky is clear,4968
2012-11-05 16:00:00,280.56,0.0,0.0,46,Clear,sky is clear,6124
2012-11-05 17:00:00,280.56,0.0,0.0,46,Clear,sky is clear,6134
2012-11-05 18:00:00,279.26,0.0,0.0,46,Clear,sky is clear,4265
2012-11-05 20:00:00,280.56,0.0,0.0,46,Clear,sky is clear,2415
2012-11-05 21:00:00,280.56,0.0,0.0,46,Clear,sky is clear,1963
2012-11-05 22:00:00,280.56,0.0,0.0,46,Clear,sky is clear,1454
2012-11-05 23:00:00,280.56,0.0,0.0,46,Clear,sky is clear,938
2012-11-06 00:00:00,280.56,0.0,0.0,46,Clear,sky is clear,537
2012-11-06 01:00:00,274.41,0.0,0.0,98,Clear,sky is clear,313
2012-11-06 02:00:00,274.41,0.0,0.0,98,Clear,sky is clear,256
2012-11-06 03:00:00,274.41,0.0,0.0,98,Clear,sky is clear,356
2012-11-06 04:00:00,274.41,0.0,0.0,98,Clear,sky is clear,788
2012-11-06 05:00:00,274.41,0.0,0.0,98,Clear,sky is clear,2565
2012-11-06 06:00:00,274.41,0.0,0.0,98,Clear,sky is clear,5330
2012-11-06 07:00:00,274.91,0.0,0.0,99,Clear,sky is clear,6181
2012-11-06 08:00:00,274.91,0.0,0.0,99,Clear,sky is clear,6182
2012-11-06 09:00:00,274.91,0.0,0.0,99,Clear,sky is clear,5720
2012-11-06 10:00:00,274.91,0.0,0.0,99,Clear,sky is clear,4612
2012-11-06 12:00:00,277.12,0.0,0.0,90,Mist,mist,4666
2012-11-06 13:00:00,278.04,0.0,0.0,90,Clouds,overcast clouds,5022
2012-11-06 14:00:00,278.19,0.0,0.0,90,Clouds,overcast clouds,5490
2012-11-06 15:00:00,278.38,0.0,0.0,90,Clouds,overcast clouds,5973
2012-11-06 16:00:00,278.59,0.0,0.0,90,Mist,mist,6201
2012-11-06 17:00:00,278.65,0.0,0.0,90,Mist,mist,5453
2012-11-06 18:00:00,278.74,0.0,0.0,90,Haze,haze,3921
2012-11-06 18:00:00,278.74,0.0,0.0,90,Mist,mist,3921
2012-11-06 19:00:00,278.87,0.0,0.0,90,Haze,haze,2835
2012-11-06 19:00:00,278.87,0.0,0.0,90,Mist,mist,2835
2012-11-06 20:00:00,279.02,0.0,0.0,90,Haze,haze,2450
2012-11-06 20:00:00,279.02,0.0,0.0,90,Mist,mist,2450
2012-11-06 21:00:00,278.84,0.0,0.0,90,Haze,haze,2078
2012-11-06 21:00:00,278.84,0.0,0.0,90,Drizzle,heavy intensity drizzle,2078
2012-11-06 21:00:00,278.84,0.0,0.0,90,Mist,mist,2078
2012-11-06 22:00:00,278.56,0.0,0.0,90,Haze,haze,1671
2012-11-06 22:00:00,278.56,0.0,0.0,90,Rain,light rain,1671
2012-11-06 22:00:00,278.56,0.0,0.0,90,Drizzle,drizzle,1671
2012-11-06 23:00:00,278.5,0.0,0.0,90,Haze,haze,1472
2012-11-06 23:00:00,278.5,0.0,0.0,90,Mist,mist,1472
2012-11-07 00:00:00,278.03,0.0,0.0,90,Haze,haze,792
2012-11-07 00:00:00,278.03,0.0,0.0,90,Rain,light rain,792
2012-11-07 00:00:00,278.03,0.0,0.0,90,Mist,mist,792
2012-11-07 01:00:00,277.28,0.0,0.0,90,Rain,light rain,811
2012-11-07 01:00:00,277.28,0.0,0.0,90,Mist,mist,811
2012-11-07 02:00:00,277.06,0.0,0.0,90,Rain,light rain,671
2012-11-07 02:00:00,277.06,0.0,0.0,90,Mist,mist,671
2012-11-07 02:00:00,277.06,0.0,0.0,90,Rain,moderate rain,671
2012-11-07 02:00:00,277.06,0.0,0.0,90,Snow,snow,671
2012-11-07 03:00:00,276.83,0.0,0.0,90,Rain,light rain,474
2012-11-07 03:00:00,276.83,0.0,0.0,90,Mist,mist,474
2012-11-07 03:00:00,276.83,0.0,0.0,90,Rain,moderate rain,474
2012-11-07 04:00:00,277.15,0.0,0.0,90,Rain,light rain,790
2012-11-07 04:00:00,277.15,0.0,0.0,90,Mist,mist,790
2012-11-07 05:00:00,277.57,0.0,0.0,90,Rain,light rain,2619
2012-11-07 05:00:00,277.57,0.0,0.0,90,Mist,mist,2619
2012-11-07 06:00:00,277.51,0.0,0.0,90,Rain,light rain,5788
2012-11-07 06:00:00,277.51,0.0,0.0,90,Mist,mist,5788
2012-11-07 06:00:00,277.51,0.0,0.0,90,Drizzle,light intensity drizzle,5788
2012-11-07 07:00:00,277.41,0.0,0.0,90,Drizzle,light intensity drizzle,7088
2012-11-07 07:00:00,277.41,0.0,0.0,90,Mist,mist,7088
2012-11-07 08:00:00,277.68,0.0,0.0,90,Mist,mist,6264
2012-11-07 08:00:00,277.68,0.0,0.0,90,Drizzle,drizzle,6264
2012-11-07 09:00:00,278.15,0.0,0.0,90,Clouds,overcast clouds,5230
2012-11-07 10:00:00,278.42,0.0,0.0,90,Clouds,overcast clouds,4567
2012-11-07 11:00:00,278.61,0.0,0.0,90,Clouds,overcast clouds,4769
2012-11-07 12:00:00,279.14,0.0,0.0,90,Clouds,overcast clouds,5011
2012-11-07 13:00:00,278.99,0.0,0.0,90,Clouds,overcast clouds,4889
2012-11-07 14:00:00,278.83,0.0,0.0,90,Rain,light rain,5367
2012-11-07 15:00:00,278.57,0.0,0.0,90,Rain,light rain,5678
2012-11-07 15:00:00,278.57,0.0,0.0,90,Drizzle,light intensity drizzle,5678
2012-11-07 16:00:00,278.21,0.0,0.0,90,Rain,light rain,6267
2012-11-07 16:00:00,278.21,0.0,0.0,90,Mist,mist,6267
2012-11-07 16:00:00,278.21,0.0,0.0,90,Drizzle,drizzle,6267
2012-11-07 16:00:00,278.21,0.0,0.0,90,Drizzle,light intensity drizzle,6267
2012-11-07 17:00:00,277.96,0.0,0.0,90,Mist,mist,6057
2012-11-07 17:00:00,277.96,0.0,0.0,90,Rain,moderate rain,6057
2012-11-07 18:00:00,277.51,0.0,0.0,90,Mist,mist,4883
2012-11-07 19:00:00,277.18,0.0,0.0,90,Clouds,overcast clouds,2927
2012-11-07 20:00:00,277.08,0.0,0.0,90,Clouds,overcast clouds,2594
2012-11-07 21:00:00,276.98,0.0,0.0,90,Clouds,overcast clouds,2347
2012-11-07 22:00:00,276.93,0.0,0.0,90,Rain,light rain,1544
2012-11-07 23:00:00,276.76,0.0,0.0,90,Clouds,overcast clouds,1219
2012-11-08 00:00:00,276.79,0.0,0.0,90,Clouds,overcast clouds,783
2012-11-08 01:00:00,276.64,0.0,0.0,90,Clouds,overcast clouds,357
2012-11-08 02:00:00,276.41,0.0,0.0,90,Clouds,overcast clouds,286
2012-11-08 03:00:00,276.32,0.0,0.0,90,Clouds,overcast clouds,396
2012-11-08 04:00:00,276.32,0.0,0.0,90,Clouds,overcast clouds,791
2012-11-08 05:00:00,276.29,0.0,0.0,90,Clouds,overcast clouds,2681
2012-11-08 06:00:00,276.29,0.0,0.0,90,Clouds,overcast clouds,5614
2012-11-08 07:00:00,276.38,0.0,0.0,90,Clouds,overcast clouds,6834
2012-11-08 08:00:00,276.94,0.0,0.0,90,Clouds,overcast clouds,6280
2012-11-08 09:00:00,277.39,0.0,0.0,90,Clouds,overcast clouds,5460
2012-11-08 10:00:00,278.31,0.0,0.0,90,Clouds,overcast clouds,4670
2012-11-08 11:00:00,278.71,0.0,0.0,90,Clouds,overcast clouds,5071
2012-11-08 12:00:00,279.86,0.0,0.0,90,Clouds,overcast clouds,5246
2012-11-08 13:00:00,279.97,0.0,0.0,75,Clouds,broken clouds,5039
2012-11-08 14:00:00,280.53,0.0,0.0,90,Clouds,overcast clouds,5411
2012-11-08 15:00:00,280.57,0.0,0.0,90,Clouds,overcast clouds,5866
2012-11-08 16:00:00,280.3,0.0,0.0,90,Clouds,overcast clouds,6556
2012-11-08 17:00:00,279.79,0.0,0.0,90,Clouds,overcast clouds,6204
2012-11-08 18:00:00,278.91,0.0,0.0,90,Clouds,overcast clouds,4688
2012-11-08 19:00:00,277.79,0.0,0.0,40,Clouds,scattered clouds,3326
2012-11-08 20:00:00,277.0,0.0,0.0,75,Clouds,broken clouds,3229
2012-11-08 21:00:00,276.52,0.0,0.0,75,Clouds,broken clouds,2790
2012-11-08 22:00:00,276.25,0.0,0.0,40,Clouds,scattered clouds,1946
2012-11-08 23:00:00,276.1,0.0,0.0,90,Clouds,overcast clouds,1181
2012-11-09 00:00:00,276.1,0.0,0.0,75,Clouds,broken clouds,649
2012-11-09 01:00:00,275.91,0.0,0.0,40,Clouds,scattered clouds,422
2012-11-09 02:00:00,275.69,0.0,0.0,40,Clouds,scattered clouds,340
2012-11-09 03:00:00,275.4,0.0,0.0,40,Clouds,scattered clouds,365
2012-11-09 04:00:00,275.44,0.0,0.0,20,Clouds,few clouds,683
2012-11-09 05:00:00,275.35,0.0,0.0,20,Clouds,few clouds,2471
2012-11-09 06:00:00,275.4,0.0,0.0,1,Clear,sky is clear,5538
2012-11-09 07:00:00,275.4,0.0,0.0,1,Clear,sky is clear,6880
2012-11-09 08:00:00,275.89,0.0,0.0,1,Clear,sky is clear,5906
2012-11-09 09:00:00,277.07,0.0,0.0,1,Clear,sky is clear,5234
2012-11-09 10:00:00,278.66,0.0,0.0,1,Clear,sky is clear,4719
2012-11-09 11:00:00,282.16,0.0,0.0,75,Clouds,broken clouds,5304
2012-11-09 12:00:00,282.49,0.0,0.0,1,Clear,sky is clear,5487
2012-11-09 13:00:00,284.21,0.0,0.0,40,Clouds,scattered clouds,5532
2012-11-09 14:00:00,284.57,0.0,0.0,40,Clouds,scattered clouds,5816
2012-11-09 15:00:00,284.64,0.0,0.0,75,Clouds,broken clouds,5958
2012-11-09 16:00:00,284.11,0.0,0.0,40,Clouds,scattered clouds,6455
2012-11-09 17:00:00,282.06,0.0,0.0,40,Clouds,scattered clouds,6154
2012-11-09 18:00:00,279.8,0.0,0.0,20,Clouds,few clouds,5330
2012-11-09 19:00:00,278.54,0.0,0.0,20,Clouds,few clouds,3540
2012-11-09 20:00:00,278.09,0.0,0.0,1,Clear,sky is clear,3193
2012-11-09 21:00:00,277.88,0.0,0.0,1,Clear,sky is clear,2948
2012-11-09 22:00:00,277.36,0.0,0.0,20,Clouds,few clouds,2496
2012-11-09 23:00:00,277.25,0.0,0.0,20,Clouds,few clouds,1707
2012-11-10 00:00:00,276.64,0.0,0.0,1,Clear,sky is clear,1090
2012-11-10 01:00:00,275.98,0.0,0.0,1,Clear,sky is clear,735
2012-11-10 02:00:00,275.73,0.0,0.0,1,Clear,sky is clear,537
2012-11-10 03:00:00,275.63,0.0,0.0,20,Clouds,few clouds,371
2012-11-10 04:00:00,275.29,0.0,0.0,20,Clouds,few clouds,397
2012-11-10 05:00:00,275.25,0.0,0.0,75,Clouds,broken clouds,696
2012-11-10 06:00:00,275.1,0.0,0.0,40,Mist,mist,1301
2012-11-10 07:00:00,275.23,0.0,0.0,40,Clouds,scattered clouds,1932
2012-11-10 08:00:00,276.09,0.0,0.0,20,Clouds,few clouds,2952
2012-11-10 09:00:00,277.86,0.0,0.0,20,Clouds,few clouds,3529
2012-11-10 10:00:00,280.05,0.0,0.0,20,Clouds,few clouds,3837
2012-11-10 11:00:00,281.75,0.0,0.0,20,Clouds,few clouds,4338
2012-11-10 12:00:00,283.15,0.0,0.0,20,Clouds,few clouds,4762
2012-11-10 13:00:00,283.99,0.0,0.0,75,Clouds,broken clouds,4367
2012-11-10 14:00:00,284.03,0.0,0.0,75,Clouds,broken clouds,4369
2012-11-10 15:00:00,283.98,0.0,0.0,1,Clear,sky is clear,4536
2012-11-10 16:00:00,283.0,0.0,0.0,1,Clear,sky is clear,4520
2012-11-10 17:00:00,281.46,0.0,0.0,90,Clouds,overcast clouds,4677
2012-11-10 18:00:00,280.71,0.0,0.0,90,Clouds,overcast clouds,4025
2012-11-10 19:00:00,280.24,0.0,0.0,90,Clouds,overcast clouds,3128
2012-11-10 20:00:00,280.18,0.0,0.0,90,Clouds,overcast clouds,2905
2012-11-10 21:00:00,280.08,0.0,0.0,90,Clouds,overcast clouds,2853
2012-11-10 22:00:00,280.23,0.0,0.0,90,Clouds,overcast clouds,3288
2012-11-10 23:00:00,280.33,0.0,0.0,90,Clouds,overcast clouds,2239
2012-11-11 00:00:00,280.27,0.0,0.0,90,Haze,haze,1381
2012-11-11 01:00:00,279.87,0.0,0.0,90,Drizzle,light intensity drizzle,922
2012-11-11 01:00:00,279.87,0.0,0.0,90,Rain,light rain,922
2012-11-11 01:00:00,279.87,0.0,0.0,90,Haze,haze,922
2012-11-11 01:00:00,279.87,0.0,0.0,90,Mist,mist,922
2012-11-11 02:00:00,280.01,0.0,0.0,90,Mist,mist,626
2012-11-11 02:00:00,280.01,0.0,0.0,90,Haze,haze,626
2012-11-11 02:00:00,280.01,0.0,0.0,90,Drizzle,light intensity drizzle,626
2012-11-11 03:00:00,280.26,0.0,0.0,90,Rain,light rain,331
2012-11-11 03:00:00,280.26,0.0,0.0,90,Mist,mist,331
2012-11-11 03:00:00,280.26,0.0,0.0,90,Haze,haze,331
2012-11-11 03:00:00,280.26,0.0,0.0,90,Thunderstorm,proximity thunderstorm,331
2012-11-11 04:00:00,280.1,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,304
2012-11-11 04:00:00,280.1,0.0,0.0,90,Mist,mist,304
2012-11-11 04:00:00,280.1,0.0,0.0,90,Haze,haze,304
2012-11-11 04:00:00,280.1,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,304
2012-11-11 04:00:00,280.1,0.0,0.0,90,Drizzle,light intensity drizzle,304
2012-11-11 05:00:00,279.9,0.0,0.0,90,Mist,mist,462
